CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
15	4099	438	0.8795	-34.004
4170	10557	438	0.7852	-31.981
29	4170	438	0.8268	-1.979
1514	9308	439	0.9078	-119.094
602	9162	439	0.9362	194.276
646	1514	439	0.9818	-30.046
646	661	439	0.9812	26.016
1514	4826	439	0.948	28.031
602	646	439	0.9754	58.077
3679	11459	439	0.9277	-254.225
661	9162	439	0.9298	110.183
2118	4231	439	0.9336	-156.115
569	3023	439	0.9188	-338.318
11459	11478	439	0.9048	114.106
661	8209	439	0.9577	-101.120
761	4826	439	0.9391	130.099
661	4826	439	0.9527	-28.031
1514	8209	439	0.9597	-45.059
602	4826	439	0.9409	56.062
3737	14568	439	0.9069	-172.147
661	761	439	0.9648	-158.130
602	3737	439	0.9226	182.203
2118	11443	439	0.9237	-280.241
3679	11443	439	0.9133	-280.241
11459	11467	439	0.9144	70.080
4826	14620	439	0.9218	-27.996
4231	11459	439	0.9679	-98.111
646	9162	439	0.9243	136.199
569	11443	439	0.9211	-280.241
602	14568	439	0.9577	10.056
8209	9308	439	0.9235	-74.036
11443	11467	439	0.9121	96.096
661	3737	439	0.9331	98.110
569	4231	439	0.9308	-156.114
761	9162	439	0.9308	268.313
4826	14568	439	0.9204	-46.006
3023	4231	439	0.9532	182.203
2118	11459	439	0.9371	-254.225
761	14568	439	0.9841	84.093
14568	14620	439	0.9231	18.011
2081	3679	439	0.9275	-0.000
780	2081	439	0.9552	0.000
3023	3679	439	0.9105	338.318
3023	5309	439	0.9195	-102.070
646	3737	439	0.9356	124.126
8209	14568	439	0.933	27.083
569	3679	439	0.9844	0.000
761	1514	439	0.9666	102.068
4231	11478	439	0.9185	15.995
4826	9162	439	0.9294	138.214
1514	3737	439	0.9308	154.172
1514	14568	439	0.9587	-17.975
1514	9162	439	0.9354	166.245
569	2081	439	0.9204	0.000
5309	11443	439	0.921	160.147
661	14568	439	0.9573	-74.037
661	1514	439	0.9852	-56.062
9284	14620	439	0.9318	84.092
4826	8209	439	0.9523	-73.090
761	9284	439	0.9344	18.011
646	761	439	0.9593	-132.114
3023	11459	439	0.9507	84.093
4231	11467	439	0.9144	-28.030
569	2118	439	0.9823	0.000
646	8209	439	0.9508	-75.104
5309	11459	439	0.9228	186.163
761	9308	439	0.9446	-17.026
661	11459	439	0.9141	14.016
602	8209	439	0.9594	-17.028
9162	14568	439	0.92	-184.220
3679	4231	439	0.9248	-156.114
602	661	439	0.9822	84.093
9162	9219	439	0.9033	-18.010
602	1514	439	0.9875	28.031
646	11443	439	0.9223	14.016
780	10693	439	0.9255	0.000
8209	9162	439	0.9367	211.303
11443	11459	439	0.9596	26.016
602	3023	439	0.9146	14.016
8209	9284	439	0.9026	-38.998
4826	9284	439	0.9252	-112.088
646	14568	439	0.9509	-48.021
4231	5309	439	0.9234	-284.273
761	8209	439	0.9494	57.010
10610	10693	439	0.917	-0.000
2118	3679	439	0.9776	-0.000
602	761	439	0.9649	-74.037
2118	3023	439	0.9224	-338.318
646	4826	439	0.9476	-2.015
569	11459	439	0.9352	-254.225
3023	11443	439	0.9457	58.077
4231	11443	439	0.9619	-124.126
5093	5173	440	0.7522	2.015
1426	6892	442	0.9745	-0.000
12206	12282	444	0.8293	10.021
11570	12282	444	0.8228	-31.991
11570	11691	444	0.8418	-36.989
1300	1751	446	0.9662	0.000
2511	7688	448	0.9775	0.000
7688	7817	448	0.9216	-42.011
5858	7688	448	0.9011	161.996
5297	7817	448	0.9814	-0.000
5858	7719	448	0.9064	161.996
2511	7817	448	0.9079	-42.011
7777	7817	448	0.9219	-42.011
5297	7719	448	0.9371	42.010
5858	6125	448	0.9738	0.000
3789	6391	448	0.9609	-0.001
3789	5858	448	0.902	30.010
5297	7688	448	0.9359	42.011
7688	7777	448	0.9696	-0.000
5297	7777	448	0.9326	42.010
5858	6192	448	0.9184	-14.015
5858	8840	448	0.9043	78.011
2511	5297	448	0.9239	-42.010
3789	6416	448	0.9031	-14.015
7719	7817	448	0.9263	-42.010
2511	7719	448	0.979	-0.000
6125	6192	448	0.9166	-14.016
2511	7777	448	0.9669	0.000
6125	7719	448	0.9016	161.996
7719	7777	448	0.9786	0.000
7688	7719	448	0.9796	-0.001
6856	11121	449	0.9272	-33.984
11021	11088	449	0.8472	2.015
11021	11094	449	0.8425	28.032
6857	11029	449	0.9349	-54.048
11088	11121	449	0.7073	-48.000
10971	11098	449	0.9369	-33.984
11021	11114	449	0.9132	-26.016
4973	11021	449	0.8623	-2.016
10971	11029	449	0.9532	-26.016
10971	11021	449	0.914	14.016
11080	11098	449	0.8835	26.017
11029	11080	449	0.9103	-33.985
6856	11029	449	0.9555	-28.031
6856	6857	449	0.9581	26.016
6857	11094	449	0.8763	14.016
11080	11121	449	0.8972	28.033
11094	11114	449	0.8567	-54.048
6856	11088	449	0.771	14.016
6857	10971	449	0.9872	-28.031
4973	10971	449	0.9266	-16.032
11088	11114	449	0.7516	-28.032
11088	11094	449	0.7279	26.016
4973	11098	449	0.8971	-50.016
11029	11114	449	0.9469	14.016
6856	10971	449	0.9565	-2.015
11080	11114	449	0.9151	48.001
11021	11098	449	0.8503	-48.000
11098	11121	449	0.9187	2.015
8336	9339	450	0.9534	0.000
3552	4108	450	0.916	0.000
4108	11177	450	0.9055	0.000
4108	8336	450	0.8757	-0.037
3552	11177	450	0.975	0.000
11796	11894	450	0.9415	0.000
8336	13368	450	0.9365	-0.000
4108	9339	450	0.8577	-0.036
9339	11894	450	0.8676	-0.000
9339	13368	450	0.9372	-0.000
943	4396	453	0.9591	-0.035
588	5109	453	0.8447	-12.001
943	5109	453	0.9576	-14.016
4396	4493	453	0.9218	-496.248
943	4493	453	0.9379	-496.283
1885	5642	454	0.9489	-0.017
6814	6922	455	0.8211	56.062
6814	6964	455	0.8814	-72.022
5237	10340	456	0.9112	82.042
5237	7727	456	0.9203	33.969
7727	7799	456	0.9334	0.000
5578	5586	457	0.9098	-35.037
5586	5589	457	0.8783	-15.995
5578	5589	457	0.8685	-51.033
9459	9869	461	0.8114	-0.000
5137	9869	461	0.8056	-14.016
9459	11240	461	0.8419	0.000
5137	13181	461	0.8497	-0.000
411	2351	462	0.9273	-0.000
167	5107	462	0.8306	-18.010
468	8475	462	0.8684	-0.060
465	2340	462	0.7916	26.015
2883	10598	462	0.8296	-0.036
465	5086	462	0.7812	-14.017
2729	6822	462	0.8126	18.048
2340	2349	462	0.8004	17.027
2729	5086	462	0.9378	-17.028
4024	10598	462	0.7764	1.979
2351	5204	462	0.7745	-26.016
2226	8475	462	0.8437	35.037
2340	5086	462	0.8346	-40.031
443	5107	462	0.8092	17.027
2729	5074	462	0.7824	11.999
5086	13311	462	0.7945	15.995
8475	13917	462	0.7812	56.036
2349	4024	462	0.7637	-0.036
2883	9364	462	0.8402	-0.000
2340	13768	462	0.7631	-56.026
411	5204	462	0.7979	-26.016
2883	13956	462	0.9078	-0.000
5146	5168	462	0.7647	28.031
5074	8475	462	0.8192	3.995
6822	7386	462	0.8001	26.016
2729	8475	462	0.7863	15.994
411	5086	462	0.766	-39.995
2340	13311	462	0.8147	-24.036
5074	5146	462	0.8209	-17.026
5086	5146	462	0.7739	12.000
13311	13768	462	0.7607	-31.990
9364	10598	462	0.7642	-0.036
2729	5107	462	0.7923	82.041
2340	5168	462	0.7925	0.000
2221	2236	465	0.8926	-41.026
2168	2221	465	0.8866	-19.970
404	12465	471	0.8463	0.021
7262	8414	471	0.837	-0.056
8414	9227	471	0.8999	0.094
9108	9227	471	0.9287	-0.021
7640	9227	471	0.8623	0.132
7640	9108	471	0.8982	0.152
8414	13481	471	0.9502	0.093
8414	12465	471	0.7929	-0.015
7640	8414	471	0.9279	0.037
8414	9108	471	0.9314	0.115
9108	13481	471	0.945	-0.022
404	9108	471	0.8373	0.151
7262	7640	471	0.8103	-0.093
7262	9227	471	0.8083	0.039
404	7640	471	0.8516	-0.001
7640	13481	471	0.8976	0.130
12465	13481	471	0.8346	0.108
7262	13481	471	0.8474	0.038
7262	9108	471	0.8444	0.059
9227	13481	471	0.9118	-0.001
9227	12465	471	0.77	-0.109
404	8414	471	0.9046	0.036
9108	12465	471	0.7912	-0.130
404	9227	471	0.7817	0.131
404	13481	471	0.8842	0.129
8575	8644	472	0.8469	35.034
11956	12201	475	0.9342	-62.016
11956	12090	475	0.9578	-10.021
2288	4428	477	0.8679	42.014
540	601	477	0.9728	-464.293
540	4428	477	0.8119	2.017
540	13788	477	0.8293	0.000
601	13788	477	0.8377	464.293
9344	11630	480	0.742	-56.026
7060	11630	480	0.8604	86.109
7060	10537	480	0.7514	-31.990
7060	13656	480	0.8265	12.036
3768	10520	481	0.9019	-35.978
1396	9392	481	0.9323	-0.000
3768	9392	481	0.9073	18.010
3129	12666	482	0.769	-0.484
3129	11172	482	0.8788	-234.033
4915	11172	482	0.7546	-60.004
1510	3129	482	0.9411	-0.016
3129	4915	482	0.7195	-174.029
1510	12666	482	0.7476	-0.500
1510	11172	482	0.9141	-234.049
1510	4915	482	0.7299	-174.046
10858	10911	483	0.723	379.691
2933	13926	485	0.8853	-46.005
26	81	485	0.9684	-17.027
772	1016	485	0.9236	0.000
4949	6797	485	0.9607	0.000
2878	2933	485	0.9222	27.995
6797	6807	485	0.9461	-116.083
7018	13925	485	0.8935	-56.026
6797	6958	485	0.9239	-17.027
4949	6807	485	0.9315	-116.083
586	3390	485	0.9499	-56.136
586	1016	485	0.9081	18.011
1016	2665	485	0.9373	38.052
6770	6807	485	0.9699	17.027
6770	6958	485	0.9572	116.084
81	3390	485	0.9086	16.953
2878	13926	485	0.8994	-18.010
2878	14063	485	0.9007	12.008
421	6895	485	0.8815	18.010
2613	2665	485	0.8912	56.026
2536	14063	485	0.9972	0.008
2878	13925	485	0.889	-74.036
26	586	485	0.9758	56.063
4949	7018	485	0.8821	14.016
684	2536	485	0.9108	0.000
13925	13926	485	0.8978	56.026
586	2665	485	0.9417	56.063
2665	3390	485	0.889	-112.199
421	13926	485	0.8817	14.016
1016	2536	485	0.9259	56.063
4949	6770	485	0.9294	-133.111
2613	13976	485	0.9093	-18.010
586	1013	485	0.8956	-0.000
26	2665	485	0.8937	112.126
6770	6797	485	0.9373	133.111
81	586	485	0.9256	73.089
4949	6958	485	0.9209	-17.027
6797	7018	485	0.8816	14.016
2885	13976	485	0.9284	17.027
2536	2878	485	0.9007	-12.000
26	1314	485	0.8878	-28.031
26	3390	485	0.95	-0.073
2977	7018	485	0.9489	18.011
6807	6958	485	0.9436	99.057
586	2613	485	0.9286	0.037
684	14063	485	0.9044	0.008
1016	14063	485	0.9259	56.071
1043	1144	487	0.7717	0.001
1144	1202	487	0.8346	-41.027
12740	12753	488	0.716	232.087
11759	11768	490	1.0	-0.019
79	6051	491	0.8664	30.010
79	3094	491	0.9709	-28.032
239	4194	492	0.9541	0.000
343	485	492	0.9656	0.009
1112	4194	492	0.9653	0.000
239	485	492	0.9836	0.008
343	13908	492	0.9426	82.077
4206	13908	492	0.9658	-0.001
4197	4206	492	0.9795	0.000
239	343	492	0.9615	-0.000
343	1112	492	0.9841	0.000
485	1112	492	0.9599	-0.008
485	4194	492	0.9574	-0.008
1112	4197	492	0.9424	82.078
343	4194	492	0.965	0.000
343	4197	492	0.9488	82.078
4197	13908	492	0.9777	-0.001
239	1112	492	0.9593	0.000
599	1062	493	0.9095	-28.032
599	2074	493	0.9708	0.000
787	1062	493	0.9148	-14.016
591	1062	493	0.9475	-14.015
787	2074	493	0.945	14.016
591	787	493	0.9677	0.000
1062	2074	493	0.9111	28.032
599	787	493	0.9473	-14.016
591	2074	493	0.9542	14.017
591	599	493	0.9531	14.017
14219	14408	496	0.9102	-41.025
999	1130	496	0.7558	329.667
1000	1265	496	0.7862	-18.996
1080	1163	496	0.899	286.629
4629	13814	496	0.7101	-319.156
1069	1130	496	0.8188	-22.012
969	1203	496	0.8356	17.973
2352	4629	496	0.8944	333.174
610	768	496	0.9619	41.027
1069	1265	496	0.7184	-22.515
1000	14091	496	0.7411	7.008
1067	1080	496	0.7029	-12.018
999	1000	496	0.9389	348.161
1203	4629	496	0.931	333.173
1024	14129	496	0.7249	14.016
1265	14211	496	0.7352	7.510
1080	14163	496	0.7931	14.015
969	1067	496	0.9251	41.027
999	1265	496	0.7325	329.165
1024	1080	496	0.7217	-15.995
1069	1205	496	0.7364	-343.711
1000	1130	496	0.848	-18.494
1130	1265	496	0.9295	-0.502
969	2352	496	0.7838	17.972
768	1252	496	0.7817	-14.014
768	1067	496	0.7338	27.996
1039	1517	496	0.7111	18.012
610	14388	496	0.7093	14.017
14114	14408	496	0.7017	17.974
768	14388	496	0.7434	-27.010
999	1163	496	0.7167	327.638
1203	13814	496	0.7132	14.017
14091	14094	496	0.8269	-341.152
1163	14163	496	0.7493	-272.614
1000	1080	496	0.7375	-307.152
1130	14211	496	0.8214	7.007
1203	2352	496	0.9356	-0.001
14129	14219	496	0.7083	13.995
610	1252	496	0.7512	27.013
768	1034	496	0.7061	3.000
1034	1517	496	0.7802	41.027
768	1080	496	0.8091	15.977
1000	1163	496	0.7319	-20.523
1069	14211	496	0.8361	-15.005
610	1439	496	0.7137	-0.037
1130	1163	496	0.7199	-2.029
1024	1067	496	0.7467	-3.977
3678	11442	500	0.8852	-0.000
9567	9581	500	0.9123	-0.000
2697	6900	500	0.9569	-0.000
5527	11283	500	0.865	0.000
2697	11900	500	0.8549	-0.000
9581	11900	500	0.8934	0.000
6900	6953	500	0.9419	0.000
9619	11900	500	0.935	0.000
9581	9619	500	0.9762	0.000
9567	9619	500	0.887	-0.000
2697	6953	500	0.9816	-0.000
5527	6953	500	0.8469	0.000
11283	11900	500	0.9145	0.000
6953	11900	500	0.8695	0.000
9619	11442	500	0.9046	-0.000
4252	11442	500	0.8925	-0.000
6953	11283	500	0.926	0.000
2697	11283	500	0.8938	-0.000
3678	4252	500	0.9751	0.000
869	6953	500	0.8504	0.445
869	6900	500	0.8973	0.445
9581	11442	500	0.9475	-0.000
9567	11442	500	0.9093	-0.001
869	2699	500	0.9217	0.445
2699	6900	500	0.9037	0.000
869	2697	500	0.8799	0.445
6851	8662	501	0.9031	20.026
6871	8642	501	0.8973	2.016
8642	8662	501	0.8869	2.015
6851	8642	501	0.8985	18.011
1632	1685	503	0.7136	18.010
1632	1731	503	0.8198	-0.000
1685	1731	503	0.7048	-18.010
561	14090	504	0.9727	-0.000
561	941	504	0.9392	56.063
348	941	504	0.9728	-0.000
563	941	504	0.9718	-0.000
348	561	504	0.9258	-56.063
660	979	504	0.9527	0.001
2278	14090	504	0.9424	81.969
267	14970	504	0.982	-0.009
979	2048	504	0.9434	-0.001
2048	4381	504	0.9478	-0.073
348	563	504	0.9726	0.000
660	14970	504	0.9638	-0.009
1070	13791	504	0.9763	-0.001
561	1070	504	0.9834	0.001
561	1094	504	0.9346	-40.031
267	10509	504	0.9392	0.012
267	561	504	0.9257	-56.063
1070	14090	504	0.9656	-0.001
348	14550	504	0.9702	0.012
267	14550	504	0.9786	0.012
348	10509	504	0.9235	0.013
979	14970	504	0.9751	-0.009
563	14550	504	0.9793	0.012
941	14970	504	0.9781	-0.008
267	348	504	0.9751	-0.000
348	660	504	0.9581	0.000
10509	14550	504	0.9416	-0.000
2048	14550	504	0.9606	0.013
563	10509	504	0.9413	0.012
561	14970	504	0.928	56.055
660	941	504	0.9583	-0.000
979	14550	504	0.9704	0.012
348	979	504	0.9693	0.001
1094	13791	504	0.9294	40.031
941	1070	504	0.9304	-56.062
660	14550	504	0.9543	0.012
561	2278	504	0.9582	-81.969
13791	14090	504	0.9677	-0.001
941	14550	504	0.971	0.013
2048	10509	504	0.9344	0.013
1094	14090	504	0.932	40.031
348	14970	504	0.986	-0.009
14550	14970	504	0.9761	-0.021
563	14970	504	0.9803	-0.009
348	2048	504	0.9414	-0.000
563	2048	504	0.9645	-0.001
660	2048	504	0.9266	-0.000
563	660	504	0.9589	-0.000
267	660	504	0.9615	0.000
941	979	504	0.9704	0.001
979	10509	504	0.9387	0.012
10509	14970	504	0.9286	-0.021
267	563	504	0.9828	0.000
2048	14970	504	0.9511	-0.008
267	979	504	0.9748	0.001
563	979	504	0.9685	0.000
941	2048	504	0.9389	-0.000
988	1094	504	0.954	106.078
1070	1094	504	0.9268	-40.032
561	14550	504	0.9293	56.076
2278	13791	504	0.9501	81.970
267	2048	504	0.9638	-0.000
561	13791	504	0.9807	0.000
267	941	504	0.9751	-0.000
988	14090	504	0.9224	146.108
5706	5765	505	1.0	-0.005
10575	11308	510	0.8796	-0.001
10575	11291	510	0.8639	0.000
10817	10876	511	0.858	-0.502
6709	6722	512	0.9432	-18.010
11491	13555	513	0.7392	78.014
11505	13555	513	0.9252	0.000
11491	11505	513	0.7336	78.014
2289	2307	514	0.7401	-15.995
715	3097	515	0.9524	-0.001
4058	8313	515	0.9212	14.015
341	1220	515	0.9479	18.011
1220	5995	515	0.9359	14.015
715	7407	515	0.9346	0.007
341	1553	515	0.9541	0.007
1220	7407	515	0.9392	0.006
341	715	515	0.9317	18.010
1220	3097	515	0.9619	-0.001
715	3167	515	0.9323	14.015
4058	13635	515	0.9343	-0.000
1220	10246	515	0.9432	28.031
715	1220	515	0.9847	0.000
1220	13635	515	0.9377	-0.001
715	13635	515	0.9242	-0.000
1220	4058	515	0.9247	-0.000
2386	2409	518	0.9419	42.008
2428	12096	518	0.9266	-0.001
2386	2445	518	0.9251	35.032
2395	2416	518	0.9235	10.020
4626	12175	518	0.9349	0.000
12121	12150	518	0.9625	0.000
2439	7693	518	0.9479	122.038
2417	2531	518	0.9216	-59.035
2427	2489	518	0.9215	0.004
4626	12203	518	0.9472	10.021
7689	7693	518	0.9247	-0.000
2395	2427	518	0.9502	10.021
2371	2472	518	0.9265	0.001
11854	12096	518	0.9601	0.001
7693	11854	518	0.9388	10.021
2368	2378	518	0.9255	-18.011
2378	2417	518	0.9697	10.021
2368	2439	518	0.9398	-122.039
2472	2531	518	0.9681	10.024
3146	7693	518	0.9292	-0.001
2368	2428	518	0.9604	10.021
2427	2445	518	0.9519	-0.001
2395	2445	518	0.9551	10.020
2416	2445	518	0.9356	0.000
2445	2489	518	0.9315	0.004
11854	12203	518	0.931	42.011
12150	12156	518	0.9377	-10.021
2386	2417	518	0.9473	59.034
2503	7693	518	0.9375	184.052
7693	11920	518	0.923	-26.016
4626	12156	518	0.9281	0.000
2439	3146	518	0.9273	122.038
2439	2503	518	0.9606	-62.015
4626	7693	518	0.9214	-42.011
11854	12150	518	0.9421	42.011
4626	12121	518	0.9637	10.021
12121	12203	518	0.9654	0.000
2395	2426	518	0.9295	-0.001
11854	12121	518	0.9413	42.011
7693	12096	518	0.9325	10.021
2368	2503	518	0.933	-184.053
2386	2531	518	0.9241	-0.001
2409	2417	518	0.9636	17.027
12150	12203	518	0.9518	-0.000
4626	12150	518	0.9544	10.021
2368	7693	518	0.9624	-0.001
2417	2445	518	0.9233	-24.002
2439	7689	518	0.9231	122.038
3146	7689	518	0.9219	-0.001
12096	12150	518	0.9315	42.011
2428	11854	518	0.9484	-0.001
2376	2409	518	0.9348	10.021
2428	7693	518	0.9476	-10.022
2370	2661	522	0.9316	-35.038
2505	2661	522	0.9314	24.983
2370	2505	522	0.9736	-60.021
1862	3974	523	0.7819	-2.015
1862	4068	523	0.8385	195.119
3974	8683	523	0.9466	-0.018
5865	5965	528	0.9064	30.010
335	14954	529	0.7794	-437.079
335	13137	529	0.8312	-0.037
1811	12243	530	0.9376	-10.022
11923	12243	530	0.9453	-10.021
1811	11923	530	0.921	-0.000
2882	7567	534	0.9054	0.012
7567	13347	534	0.8411	-0.066
2318	7567	534	0.8423	213.113
2882	13347	534	0.8413	-0.055
2318	2882	534	0.8713	213.101
3205	9707	535	0.9031	-160.198
3205	3262	535	0.9143	-112.125
3262	9707	535	0.9355	-48.073
7546	9707	535	0.9211	20.028
3262	7546	535	0.9084	-68.100
132	3984	538	0.9824	0.000
132	10134	538	0.8689	-14.016
1920	3417	538	0.975	-0.000
238	282	538	0.9119	-33.022
3487	3603	538	0.8953	0.060
132	282	538	0.9434	-51.032
3487	12681	538	0.934	0.010
238	1351	538	0.8628	0.000
282	3984	538	0.9289	51.032
3603	12681	538	0.8891	-0.051
6500	12681	538	0.8756	0.010
1351	4325	538	0.8713	0.073
238	3603	538	0.8611	18.071
3417	12681	538	0.8715	18.020
3984	10134	538	0.8735	-14.016
238	3984	538	0.9017	18.011
1920	12681	538	0.8655	18.020
132	238	538	0.9091	-18.010
282	6500	538	0.8682	51.032
4686	8964	539	0.7125	50.051
8831	8861	539	0.7547	-2.015
4686	6930	539	0.8694	-15.995
4686	8777	539	0.8817	-15.995
8777	8861	539	0.7345	-68.063
4686	8831	539	0.8409	-82.043
8812	8861	539	0.961	0.000
8777	8964	539	0.813	66.046
8812	8831	539	0.737	2.015
6930	10715	539	0.759	15.995
8777	8812	539	0.7154	-68.063
6930	8964	539	0.7801	66.046
8777	10715	539	0.7718	15.995
6930	8777	539	0.9204	0.000
4686	10715	539	0.7717	-0.000
8831	10715	539	0.7859	82.042
6930	8831	539	0.8531	-66.048
8964	10715	539	0.8154	-50.052
8777	8831	539	0.8921	-66.048
5720	8694	540	0.7396	-36.978
5720	11450	540	0.7475	41.027
8609	14456	540	0.766	-0.501
6007	6039	540	0.7923	-240.631
6759	6812	540	0.8562	0.000
3446	11450	540	0.7378	202.634
6039	14445	540	0.7016	23.016
6007	8694	540	0.8211	1.019
3446	3523	540	0.7201	-1.022
3392	3544	540	0.7395	-41.026
6007	14456	540	0.7229	0.506
8609	14400	540	0.7039	0.000
367	6007	540	0.7266	77.050
14400	14456	540	0.957	-0.502
3523	3544	540	0.7356	-82.053
367	8694	540	0.7495	78.069
367	6759	540	0.765	-317.717
6007	8609	540	0.8249	1.008
8694	14456	540	0.7576	-0.513
5720	8609	540	0.7411	-36.989
6812	6842	540	0.745	0.043
367	6812	540	0.8036	-317.717
367	8609	540	0.7469	78.058
5720	6007	540	0.8172	-37.997
8694	14400	540	0.7039	-0.011
3392	3523	540	0.7423	41.027
8609	8694	540	1.0	0.012
367	6842	540	0.7696	-317.674
1310	1981	545	0.9223	14.016
162	3939	546	0.9813	0.000
162	1417	546	0.9423	-0.000
1417	3940	546	0.9138	18.011
345	3123	546	0.976	-101.085
345	3940	546	0.8933	36.020
1429	3939	546	0.9306	-18.010
1429	7623	546	0.7945	-142.172
1429	11346	546	0.8325	-36.015
3939	4027	546	0.9401	-35.037
1417	1429	546	0.9255	18.011
3123	13378	546	0.7933	45.060
345	4027	546	0.9552	-17.027
345	13378	546	0.8294	-56.025
3939	3940	546	0.9293	18.010
162	1429	546	0.9176	18.010
1417	4027	546	0.9171	-35.036
1417	3123	546	0.8999	-119.094
4027	11346	546	0.8456	17.032
345	3939	546	0.9478	18.010
3940	7623	546	0.8191	-142.173
345	7087	546	0.7953	-84.058
162	3123	546	0.9447	-119.095
3940	11462	546	0.9185	0.006
345	1417	546	0.9098	18.010
4027	13378	546	0.8232	-38.998
1417	11462	546	0.8229	18.017
7087	13378	546	0.7107	28.033
162	4027	546	0.9405	-35.037
162	345	546	0.9707	-18.010
3939	11346	546	0.8564	-18.005
162	7623	546	0.8006	-124.162
3123	4027	546	0.9471	84.058
3123	11346	546	0.7903	101.090
3939	11462	546	0.8238	18.016
1429	11462	546	0.8921	0.006
3123	3940	546	0.8563	137.105
345	1429	546	0.9055	36.020
3123	7087	546	0.8129	17.027
11346	11462	546	0.807	36.021
345	11346	546	0.8378	0.005
162	3940	546	0.9203	18.010
162	11346	546	0.8399	-18.005
1417	11346	546	0.8367	-18.005
1429	3123	546	0.8669	-137.105
1429	4027	546	0.8744	-53.047
3940	4027	546	0.8741	-53.047
1429	3940	546	0.9655	0.000
3940	11346	546	0.8411	-36.016
3123	3939	546	0.9375	119.095
1417	13378	546	0.7828	-74.035
1417	3939	546	0.9432	0.000
2917	13964	548	0.8048	18.011
3587	12830	549	0.7954	-16.030
10638	10660	551	0.944	-0.000
6572	12644	551	0.9377	-1.032
3221	12625	551	0.9725	-28.031
901	12017	551	0.9011	-4.010
713	6572	551	0.942	56.009
12625	12644	551	0.9453	40.031
713	3865	551	0.9431	-39.994
12625	12638	551	0.9564	2.016
901	3865	551	0.8971	-138.104
901	14788	551	0.8859	29.974
12742	12840	551	0.9134	0.021
3221	12644	551	0.9339	12.000
901	9147	551	0.8904	-77.974
10638	12742	551	0.8924	0.073
3221	12638	551	0.9497	-26.015
6572	6815	551	0.9076	-0.000
901	3836	551	0.8957	14.016
9147	12742	551	0.8857	-12.036
5128	5190	553	0.7334	14.016
9358	13936	555	0.7078	-0.031
7285	9547	557	0.7376	260.027
3951	4020	559	0.8417	34.004
4020	4042	559	0.8625	-2.017
3999	4014	559	0.8314	51.034
3951	4022	559	0.9172	18.009
4020	4022	559	0.8401	-15.995
4014	4020	559	0.8582	18.010
3951	3999	559	0.8481	-35.040
8153	8170	560	1.0	0.011
627	763	561	0.837	41.028
10790	10899	561	0.8653	-41.027
365	627	561	0.9266	0.000
365	1199	561	0.8435	-41.026
171	600	561	0.791	-315.682
6421	10957	561	0.8689	0.000
627	1199	561	0.8193	-41.026
6421	10959	561	0.9071	0.000
365	763	561	0.8856	41.028
10957	11164	561	0.8595	41.008
10959	11164	561	0.8229	41.008
6421	11164	561	0.8334	41.008
7788	10959	561	0.8023	-18.010
6421	7788	561	0.7969	18.011
7788	10957	561	0.7822	-18.010
10790	11164	561	0.7839	41.008
1272	10959	561	0.7825	0.001
10957	10959	561	0.8514	0.000
365	1272	561	0.7824	-0.037
171	7788	561	0.8396	-315.683
7895	10957	561	0.8176	-41.027
171	14557	561	0.8223	-0.501
738	14139	562	0.9431	14.016
7701	7706	563	0.8193	-18.010
5989	6000	564	0.9304	0.000
7164	13312	564	0.9632	0.047
1456	7164	564	0.9756	0.005
1408	7164	564	0.9718	0.005
1394	13312	564	0.9805	0.052
1394	7927	564	0.9354	-2.015
5989	7164	564	0.9469	-14.010
1408	5989	564	0.9557	14.015
1394	5989	564	0.9634	14.016
1456	13642	564	0.9264	14.015
5989	7927	564	0.9342	-16.031
1394	7164	564	0.975	0.005
1408	13312	564	0.9809	0.052
1408	7927	564	0.9247	-2.015
1394	1408	564	0.9935	0.000
1394	1456	564	0.9957	0.000
10194	13312	564	0.96	0.016
1456	5989	564	0.9635	14.015
1408	1456	564	0.9898	0.000
1456	10194	564	0.9682	0.036
1456	7927	564	0.936	-2.016
1408	10194	564	0.9759	0.036
1408	13642	564	0.935	14.015
1394	10194	564	0.9721	0.036
1456	13312	564	0.9798	0.052
7164	10194	564	0.9517	0.031
5971	7927	564	0.9447	-14.016
1394	13642	564	0.9237	14.015
170	816	565	0.9389	-74.073
62	816	565	0.9806	-28.031
1871	3298	565	0.9374	-56.063
2162	7541	565	0.9642	-27.994
88	246	565	0.9824	28.031
7541	13138	565	0.9642	-18.012
246	686	565	0.98	-18.011
133	686	565	0.9799	-18.011
88	792	565	0.9649	-84.094
3298	11699	565	0.9368	42.047
133	2207	565	0.9732	0.000
133	246	565	0.9977	-0.000
226	792	565	0.9536	-56.063
2207	4159	565	0.9628	-14.016
3298	14099	565	0.9395	42.047
41	2162	565	0.9639	56.063
4159	11348	565	0.9682	14.016
11089	11348	565	0.9625	0.001
1871	4159	565	0.9739	0.000
41	4159	565	0.9583	70.079
248	2162	565	0.9695	-28.032
686	7606	565	0.9395	-9.984
41	62	565	0.997	-18.010
248	11089	565	0.9673	-0.000
2162	14099	565	0.9471	-0.000
88	11348	565	0.9669	28.032
41	816	565	0.966	-46.041
792	847	565	0.9549	28.031
41	792	565	0.9817	-28.031
41	847	565	0.9702	0.000
248	4159	565	0.9732	-14.016
686	2207	565	0.9609	18.011
248	11348	565	0.9726	0.001
