	pfcode	family_desc	genus_desc	species_desc	Reported_comp_Species	Reported_comp_Genus	Reported_comp_Family
1993	https://www.sinergiawolfender.org/jlw/V102006	Cucurbitaceae	Luffa	Luffa aegyptiaca	58.0	137.0	3663.0
1994	https://www.sinergiawolfender.org/jlw/V102007	Sapotaceae	Manilkara	Manilkara zapota	34.0	153.0	769.0
1995	https://www.sinergiawolfender.org/jlw/V102008	0	0	0	0.0	0.0	0.0
1996	https://www.sinergiawolfender.org/jlw/V102009	Zingiberaceae	Amomum	Amomum aromaticum	0.0	108.0	8074.0
1997	https://www.sinergiawolfender.org/jlw/V102010	Heliotropiaceae	Heliotropium	Heliotropium indicum	36.0	425.0	474.0
1998	https://www.sinergiawolfender.org/jlw/V102011	Heliotropiaceae	Heliotropium	Heliotropium indicum	36.0	425.0	474.0
1999	https://www.sinergiawolfender.org/jlw/V102012	Boraginaceae	Lithospermum	Lithospermum officinale	12.0	247.0	1830.0
2000	https://www.sinergiawolfender.org/jlw/V102013	Simaroubaceae	Brucea	Brucea javanica	783.0	900.0	3260.0
2001	https://www.sinergiawolfender.org/jlw/V102014	Fabaceae	Erythrina	Erythrina variegata	363.0	2744.0	59372.0
2002	https://www.sinergiawolfender.org/jlw/V102015	Myricaceae	Morella	Morella cerifera	47.0	746.0	851.0
2003	https://www.sinergiawolfender.org/jlw/V102016	Rubiaceae	Catunaregam	Catunaregam spinosa	68.0	104.0	10467.0
2004	https://www.sinergiawolfender.org/jlw/V102017	Melastomataceae	Melastoma	Melastoma candidum	19.0	134.0	818.0
2005	https://www.sinergiawolfender.org/jlw/V102018	Bignoniaceae	Oroxylum	Oroxylum indicum	31.0	31.0	2424.0
2006	https://www.sinergiawolfender.org/jlw/V102019	Urticaceae	Pouzolzia	Pouzolzia zeylanica	0.0	5.0	477.0
2007	https://www.sinergiawolfender.org/jlw/V102020	Apocynaceae	Gymnema	Gymnema sylvestris	0.0	278.0	18617.0
2008	https://www.sinergiawolfender.org/jlw/V102021	Apocynaceae	Gymnema	Gymnema sylvestre	278.0	278.0	18617.0
2009	https://www.sinergiawolfender.org/jlw/V102022	Dioscoreaceae	Dioscorea	Dioscorea tokoro	39.0	1708.0	1708.0
2010	https://www.sinergiawolfender.org/jlw/V102024	0	0	0	0.0	0.0	0.0
2011	https://www.sinergiawolfender.org/jlw/V102025	Menispermaceae	Tinospora	Tinospora sinensis	79.0	442.0	4695.0
2012	https://www.sinergiawolfender.org/jlw/V102026	Rubiaceae	Hedyotis	Hedyotis fruticosa	0.0	126.0	10467.0
2013	https://www.sinergiawolfender.org/jlw/V102027	Melastomataceae	Melastoma	Melastoma candidum	19.0	134.0	818.0
2014	https://www.sinergiawolfender.org/jlw/V102029	Piperaceae	Piper	Piper lolot	52.0	5637.0	6288.0
2015	https://www.sinergiawolfender.org/jlw/V102030	Apocynaceae	Plumeria	Plumeria rubra	153.0	283.0	18617.0
2016	https://www.sinergiawolfender.org/jlw/V102031	Polygonaceae	Fallopia	Fallopia multiflora	64.0	231.0	3695.0
2017	https://www.sinergiawolfender.org/jlw/V102032	Rubiaceae	Hydnophytum	Hydnophytum formicarum	9.0	9.0	10467.0
2018	https://www.sinergiawolfender.org/jlw/V102033	Rubiaceae	Uncaria	Uncaria rhynchophylla	187.0	1131.0	10467.0
2019	https://www.sinergiawolfender.org/jlw/V102034	0	0	0	0.0	0.0	0.0
2020	https://www.sinergiawolfender.org/jlw/V102035	0	0	0	0.0	0.0	0.0
2021	https://www.sinergiawolfender.org/jlw/V102036	Parmeliaceae	Alectoria	Alectoria sarmentosa	0.0	28.0	1268.0
2022	https://www.sinergiawolfender.org/jlw/V102037	Pinaceae	Cedrus	Cedrus libani	121.0	254.0	9866.0
2023	https://www.sinergiawolfender.org/jlw/V102038	Asteraceae	Euchiton	Euchiton involucratus	0.0	0.0	96094.0
2024	https://www.sinergiawolfender.org/jlw/V102039	Magnoliaceae	Liriodendron	Liriodendron tulipifera	207.0	214.0	1929.0
2025	https://www.sinergiawolfender.org/jlw/V102040	Magnoliaceae	Magnolia	Magnolia x soulangeana	19.0	1715.0	1929.0
2026	https://www.sinergiawolfender.org/jlw/V102041	Rubiaceae	Pentas	Pentas sp. (node not in ott3.3)	0.0	20.0	10467.0
2027	https://www.sinergiawolfender.org/jlw/V102042	Fagaceae	Quercus	Quercus rubra	3.0	1193.0	1732.0
2028	https://www.sinergiawolfender.org/jlw/V102043	Fagaceae	Quercus	Quercus rubra	3.0	1193.0	1732.0
2029	https://www.sinergiawolfender.org/jlw/V102044	Ebenaceae	Diospyros	Diospyros virginiana	69.0	2919.0	3049.0
2030	https://www.sinergiawolfender.org/jlw/V102045	Ebenaceae	Diospyros	Diospyros virginiana	69.0	2919.0	3049.0
2031	https://www.sinergiawolfender.org/jlw/V102046	Magnoliaceae	Liriodendron	Liriodendron tulipifera	207.0	214.0	1929.0
2032	https://www.sinergiawolfender.org/jlw/V102047	Paulowniaceae	Paulownia	Paulownia tomentosa	235.0	257.0	257.0
2033	https://www.sinergiawolfender.org/jlw/V102048	Rosaceae	Pyracantha	Pyracantha sp. (node not in ott3.3)	0.0	125.0	10608.0
2034	https://www.sinergiawolfender.org/jlw/V102049	Taxaceae	Torreya	Torreya nucifera	100.0	138.0	3953.0
2035	https://www.sinergiawolfender.org/jlw/V102050	Sapindaceae	Aesculus	Aesculus hippocastanum	233.0	460.0	2733.0
2036	https://www.sinergiawolfender.org/jlw/V102051	Malvaceae	Hibiscus	Hibiscus sp. (node not in ott3.3)	0.0	545.0	3518.0
2037	https://www.sinergiawolfender.org/jlw/V102052	Oleaceae	Ligustrum	Ligustrum vulgare	80.0	433.0	3719.0
2038	https://www.sinergiawolfender.org/jlw/V102053	Rubiaceae	Pentas	Pentas sp. (node not in ott3.3)	0.0	20.0	10467.0
2039	https://www.sinergiawolfender.org/jlw/V102054	Euphorbiaceae	Ricinus	Ricinus sp. (node not in ott3.3)	0.0	56.0	12356.0
2040	https://www.sinergiawolfender.org/jlw/V102055	Scrophulariaceae	Scrophularia	Scrophularia umbrosa	25.0	732.0	2301.0
2041	https://www.sinergiawolfender.org/jlw/V102056	Fabaceae	Styphnolobium	Styphnolobium japonicum	301.0	301.0	59372.0
2042	https://www.sinergiawolfender.org/jlw/V102057	Caprifoliaceae	Abelia	Abelia x grandiflora	0.0	21.0	3385.0
2043	https://www.sinergiawolfender.org/jlw/V102058	Asteraceae	Anthemis	Anthemis sp. (node not in ott3.3)	0.0	744.0	96094.0
2044	https://www.sinergiawolfender.org/jlw/V102059	Asteraceae	Anthemis	Anthemis sp. (node not in ott3.3)	0.0	744.0	96094.0
2045	https://www.sinergiawolfender.org/jlw/V102060	Rosaceae	Cotoneaster	Cotoneaster franchetii	2.0	91.0	10608.0
2046	https://www.sinergiawolfender.org/jlw/V102061	Ebenaceae	Diospyros	Diospyros virginiana	69.0	2919.0	3049.0
2047	https://www.sinergiawolfender.org/jlw/V102062	Cupressaceae	Juniperus	Juniperus communis	404.0	2336.0	7223.0
2048	https://www.sinergiawolfender.org/jlw/V102063	Magnoliaceae	Magnolia	Magnolia x soulangeana	19.0	1715.0	1929.0
2049	https://www.sinergiawolfender.org/jlw/V102064	Platanaceae	Platanus	Platanus x hispanica	49.0	99.0	99.0
2050	https://www.sinergiawolfender.org/jlw/V102065	Fagaceae	Quercus	Quercus rubra	3.0	1193.0	1732.0
2051	https://www.sinergiawolfender.org/jlw/V102066	Taxaceae	Torreya	Torreya nucifera	100.0	138.0	3953.0
2052	https://www.sinergiawolfender.org/jlw/V102067	Betulaceae	Corylus	Corylus avellana	60.0	101.0	2308.0
2053	https://www.sinergiawolfender.org/jlw/V102068	Moraceae	Ficus	Ficus carica	108.0	895.0	6850.0
2054	https://www.sinergiawolfender.org/jlw/V102069	Asteraceae	Euchiton	Euchiton involucratus	0.0	0.0	96094.0
2055	https://www.sinergiawolfender.org/jlw/V102070	Araliaceae	Hedera	Hedera helix	215.0	599.0	6489.0
2056	https://www.sinergiawolfender.org/jlw/V102071	Altingiaceae	Liquidambar	Liquidambar styraciflua	95.0	162.0	162.0
2057	https://www.sinergiawolfender.org/jlw/V102072	Magnoliaceae	Liriodendron	Liriodendron tulipifera	207.0	214.0	1929.0
2058	https://www.sinergiawolfender.org/jlw/V102073	Adoxaceae	Sambucus	Sambucus nigra	216.0	373.0	1300.0
2059	https://www.sinergiawolfender.org/jlw/V102074	Taxaceae	Taxus	Taxus baccata	624.0	3501.0	3953.0
2060	https://www.sinergiawolfender.org/jlw/V102075	Solanaceae	Hyoscyamus	Hyoscyamus niger	142.0	387.0	13616.0
2061	https://www.sinergiawolfender.org/jlw/V102076	Lauraceae	Cinnamomum	Cinnamomum burmannii	0.0	1363.0	7451.0
2062	https://www.sinergiawolfender.org/jlw/V102077	Rutaceae	Citrus	Citrus reticulata	826.0	5061.0	21824.0
2063	https://www.sinergiawolfender.org/jlw/V102078	Amaranthaceae	Achyranthes	Achyranthes bidentata	50.0	89.0	983.0
2064	https://www.sinergiawolfender.org/jlw/V102079	Sapindaceae	Dimocarpus	Dimocarpus longan	51.0	74.0	2733.0
2065	https://www.sinergiawolfender.org/jlw/V102080	0	0	0	0.0	0.0	0.0
2066	https://www.sinergiawolfender.org/jlw/V102081	Rubiaceae	Uncaria	Uncaria rhynchophylla	187.0	1131.0	10467.0
2067	https://www.sinergiawolfender.org/jlw/V102082	Brassicaceae	Lepidium	Lepidium apetalum	4.0	103.0	5419.0
2068	https://www.sinergiawolfender.org/jlw/V102083	Rhamnaceae	Ziziphus	Ziziphus sp. (node not in ott3.3)	0.0	505.0	2163.0
2069	https://www.sinergiawolfender.org/jlw/V102084	Fabaceae	Aspalathus	Aspalathus linearis	127.0	194.0	59372.0
2070	https://www.sinergiawolfender.org/jlw/V102085	Combretaceae	Terminalia	Terminalia bellirica	5.0	750.0	1467.0
2071	https://www.sinergiawolfender.org/jlw/V102086	Combretaceae	Terminalia	Terminalia chebula	203.0	750.0	1467.0
2072	https://www.sinergiawolfender.org/jlw/V102087	Ranunculaceae	Clematis	Clematis chinensis	127.0	400.0	13322.0
2073	https://www.sinergiawolfender.org/jlw/V102088	Fabaceae	Pueraria	Pueraria montana	69.0	178.0	59372.0
2074	https://www.sinergiawolfender.org/jlw/V102089	Solanaceae	Lycium	Lycium chinense	53.0	105.0	13616.0
2075	https://www.sinergiawolfender.org/jlw/V102090	Orobanchaceae	Rehmannia	Rehmannia glutinosa	416.0	416.0	2368.0
2076	https://www.sinergiawolfender.org/jlw/V102091	Malvaceae	Hibiscus	Hibiscus mutabilis	17.0	545.0	3518.0
2077	https://www.sinergiawolfender.org/jlw/V102092	Poaceae	Coix	Coix lacryma-jobi	25.0	32.0	4877.0
2078	https://www.sinergiawolfender.org/jlw/V102093	Hypericaceae	Hypericum	Hypericum perforatum	826.0	3626.0	4797.0
2079	https://www.sinergiawolfender.org/jlw/V102094	Araliaceae	Panax	Panax notoginseng	512.0	3033.0	6489.0
2080	https://www.sinergiawolfender.org/jlw/V102095	Solanaceae	Lycium	Lycium chinense	53.0	105.0	13616.0
2081	https://www.sinergiawolfender.org/jlw/V102096	Brassicaceae	Lepidium	Lepidium meyenii	0.0	103.0	5419.0
2082	https://www.sinergiawolfender.org/jlw/V102097	Brassicaceae	Lepidium	Lepidium meyenii	0.0	103.0	5419.0
2083	https://www.sinergiawolfender.org/jlw/V102098	Araliaceae	Panax	Panax notoginseng	512.0	3033.0	6489.0
2084	https://www.sinergiawolfender.org/jlw/V102099	Liliaceae	Fritillaria	Fritillaria cirrhosa	61.0	982.0	1711.0
2085	https://www.sinergiawolfender.org/jlw/V102100	Icmadophilaceae	Thamnolia	Thamnolia vermicularis	5.0	5.0	21.0
2086	https://www.sinergiawolfender.org/jlw/V102101	Gentianaceae	Veratrilla	Veratrilla baillonii	0.0	0.0	3551.0
2087	https://www.sinergiawolfender.org/jlw/V102102	Eucommiaceae	Eucommia	Eucommia ulmoides	202.0	202.0	202.0
2088	https://www.sinergiawolfender.org/jlw/V102104	Ganodermataceae	Ganoderma	Ganoderma applanatum	33.0	3196.0	3214.0
2089	https://www.sinergiawolfender.org/jlw/V102105	Cynomoriaceae	Cynomorium	Cynomorium songaricum	90.0	184.0	184.0
2090	https://www.sinergiawolfender.org/jlw/V102106	Ephedraceae	Ephedra	Ephedra sinica	87.0	495.0	495.0
2091	https://www.sinergiawolfender.org/jlw/V102107	Orobanchaceae	Rehmannia	Rehmannia glutinosa	416.0	416.0	2368.0
2092	https://www.sinergiawolfender.org/jlw/V102108	Apiaceae	Coriandrum	Coriandrum sativum	228.0	228.0	14930.0
2093	https://www.sinergiawolfender.org/jlw/V102109	Ranunculaceae	Clematis	Clematis chinensis	127.0	400.0	13322.0
2094	https://www.sinergiawolfender.org/jlw/V102110	Asteraceae	Elephantopus	Elephantopus scaber	29.0	154.0	96094.0
2095	https://www.sinergiawolfender.org/jlw/V102111	Asteraceae	Elephantopus	Elephantopus scaber	29.0	154.0	96094.0
2096	https://www.sinergiawolfender.org/jlw/V102112	Asteraceae	Elephantopus	Elephantopus scaber	29.0	154.0	96094.0
2097	https://www.sinergiawolfender.org/jlw/V102113	Asteraceae	Elephantopus	Elephantopus scaber	29.0	154.0	96094.0
2098	https://www.sinergiawolfender.org/jlw/V102114	0	0	0	0.0	0.0	0.0
2099	https://www.sinergiawolfender.org/jlw/V102115	0	0	0	0.0	0.0	0.0
2100	https://www.sinergiawolfender.org/jlw/V102116	0	0	0	0.0	0.0	0.0
2101	https://www.sinergiawolfender.org/jlw/V102117	0	0	0	0.0	0.0	0.0
2102	https://www.sinergiawolfender.org/jlw/V102118	Papaveraceae	Papaver	Papaver rhoeas	122.0	1769.0	7473.0
2103	https://www.sinergiawolfender.org/jlw/V102119	Caprifoliaceae	Lonicera	Lonicera fragrantissima	4.0	681.0	3385.0
2104	https://www.sinergiawolfender.org/jlw/V102120	0	0	0	0.0	0.0	0.0
2105	https://www.sinergiawolfender.org/jlw/V102121	Iridaceae	Iris	Iris sp. (node not in ott3.3)	0.0	1482.0	2274.0
2106	https://www.sinergiawolfender.org/jlw/V102122	Asteraceae	Helianthus	Helianthus tuberosus	117.0	1295.0	96094.0
2107	https://www.sinergiawolfender.org/jlw/V102123	Anacardiaceae	Rhus	Rhus coriaria	30.0	172.0	1938.0
2108	https://www.sinergiawolfender.org/jlw/V102124	Malvaceae	Malva	Malva linnaei	0.0	100.0	3518.0
2109	https://www.sinergiawolfender.org/jlw/V102125	Oleaceae	Jasminum	Jasminum sp. (node not in ott3.3)	0.0	535.0	3719.0
2110	https://www.sinergiawolfender.org/jlw/V102126	Oleaceae	Jasminum	Jasminum sp. (node not in ott3.3)	0.0	535.0	3719.0
2111	https://www.sinergiawolfender.org/jlw/V102127	Asparagaceae	Yucca	Yucca filamentosa	4.0	422.0	3646.0
2112	https://www.sinergiawolfender.org/jlw/V102128	Solanaceae	Solanum	Solanum lycopersicum	493.0	4766.0	13616.0
2113	https://www.sinergiawolfender.org/jlw/V102129	Solanaceae	Solanum	Solanum lycopersicum	493.0	4766.0	13616.0
2114	https://www.sinergiawolfender.org/jlw/V102130	Malvaceae	Abutilon	Abutilon sp. (node not in ott3.3)	0.0	89.0	3518.0
2115	https://www.sinergiawolfender.org/jlw/V102131	Brassicaceae	Eruca	Eruca vesicaria	35.0	66.0	5419.0
2116	https://www.sinergiawolfender.org/jlw/V102132	Apocynaceae	Gomphocarpus	Gomphocarpus physocarpus	0.0	106.0	18617.0
2117	https://www.sinergiawolfender.org/jlw/V102133	Lamiaceae	Leonurus	Leonurus cardiaca	29.0	334.0	45837.0
2118	https://www.sinergiawolfender.org/jlw/V102134	Rosaceae	Prunus	Prunus sp. (node not in ott3.3)	0.0	2366.0	10608.0
2119	https://www.sinergiawolfender.org/jlw/V102135	Asteraceae	Artemisia	Artemisia dracunculus	162.0	9199.0	96094.0
2120	https://www.sinergiawolfender.org/jlw/V102136	Iridaceae	Gladiolus	Gladiolus sp. (node not in ott3.3)	0.0	34.0	2274.0
2121	https://www.sinergiawolfender.org/jlw/V102137	Iridaceae	Gladiolus	Gladiolus sp. (node not in ott3.3)	0.0	34.0	2274.0
2122	https://www.sinergiawolfender.org/jlw/V102138	Iridaceae	Gladiolus	Gladiolus sp. (node not in ott3.3)	0.0	34.0	2274.0
2123	https://www.sinergiawolfender.org/jlw/V102139	Asteraceae	Tussilago	Tussilago farfara	144.0	144.0	96094.0
2124	https://www.sinergiawolfender.org/jlw/V102140	Asteraceae	Tussilago	Tussilago farfara	144.0	144.0	96094.0
2125	https://www.sinergiawolfender.org/jlw/V102141	Iridaceae	Iris	Iris germanica	227.0	1482.0	2274.0
2126	https://www.sinergiawolfender.org/jlw/V102142	Asteraceae	Helianthus	Helianthus tuberosus	117.0	1295.0	96094.0
2127	https://www.sinergiawolfender.org/jlw/V102143	Asteraceae	Helianthus	Helianthus tuberosus	117.0	1295.0	96094.0
2128	https://www.sinergiawolfender.org/jlw/V102144	Rutaceae	Citrus	Citrus reticulata	826.0	5061.0	21824.0
2129	https://www.sinergiawolfender.org/jlw/V102145	Rutaceae	Citrus	Citrus reticulata	826.0	5061.0	21824.0
2130	https://www.sinergiawolfender.org/jlw/V102146	Arecaceae	Washingtonia	Washingtonia sp. (node not in ott3.3)	0.0	0.0	782.0
2131	https://www.sinergiawolfender.org/jlw/V102147	Arecaceae	Washingtonia	Washingtonia sp. (node not in ott3.3)	0.0	0.0	782.0
2132	https://www.sinergiawolfender.org/jlw/V102148	Asteraceae	Artemisia	Artemisia vulgaris	273.0	9199.0	96094.0
2133	https://www.sinergiawolfender.org/jlw/V102149	Asteraceae	Artemisia	Artemisia vulgaris	273.0	9199.0	96094.0
2134	https://www.sinergiawolfender.org/jlw/V102150	Apiaceae	Angelica	Angelica archangelica	245.0	1815.0	14930.0
2135	https://www.sinergiawolfender.org/jlw/V102151	Apiaceae	Angelica	Angelica archangelica	245.0	1815.0	14930.0
2136	https://www.sinergiawolfender.org/jlw/V102152	Solanaceae	Datura	Datura sp. (node not in ott3.3)	0.0	1175.0	13616.0
2137	https://www.sinergiawolfender.org/jlw/V102153	Escalloniaceae	Escallonia	Escallonia rubra	0.0	11.0	21.0
2138	https://www.sinergiawolfender.org/jlw/V102154	Fabaceae	Erythrina	Erythrina sp. (node not in ott3.3)	0.0	2744.0	59372.0
2139	https://www.sinergiawolfender.org/jlw/V102155	Geraniaceae	Geranium	Geranium sp. (node not in ott3.3)	0.0	333.0	996.0
2140	https://www.sinergiawolfender.org/jlw/V102156	Passifloraceae	Passiflora	Passiflora incarnata	151.0	808.0	1064.0
2141	https://www.sinergiawolfender.org/jlw/V102157	Araliaceae	Hedera	Hedera helix	215.0	599.0	6489.0
2142	https://www.sinergiawolfender.org/jlw/V102158	Brassicaceae	Brassica	"Brassica rapa subsp. chinensis (re-ranked as ""species"", was ""subspecies"" in ott3.3) (re-ranked as ""species"", was ""species"" in ott3.3)"	0.0	1736.0	5419.0
2143	https://www.sinergiawolfender.org/jlw/V102159	Malvaceae	Alcea	Alcea rosea	19.0	46.0	3518.0
2144	https://www.sinergiawolfender.org/jlw/V102160	Asteraceae	Echinacea	Echinacea purpurea	202.0	488.0	96094.0
2145	https://www.sinergiawolfender.org/jlw/V102161	Apiaceae	Angelica	Angelica sp. (node not in ott3.3)	0.0	1815.0	14930.0
2146	https://www.sinergiawolfender.org/jlw/V102162	0	0	0	0.0	0.0	0.0
2147	https://www.sinergiawolfender.org/jlw/V102163	0	0	0	0.0	0.0	0.0
2148	https://www.sinergiawolfender.org/jlw/V102164	Papaveraceae	Papaver	Papaver bracteatum	189.0	1769.0	7473.0
2149	https://www.sinergiawolfender.org/jlw/V102165	Asteraceae	Tagetes	Tagetes sp. (node not in ott3.3)	0.0	447.0	96094.0
2150	https://www.sinergiawolfender.org/jlw/V102166	Resedaceae	Reseda	Reseda luteola	28.0	104.0	160.0
2151	https://www.sinergiawolfender.org/jlw/V102167	Resedaceae	Reseda	Reseda luteola	28.0	104.0	160.0
2152	https://www.sinergiawolfender.org/jlw/V102168	Caryophyllaceae	Agrostemma	Agrostemma githago	19.0	27.0	2027.0
2153	https://www.sinergiawolfender.org/jlw/V102169	Araceae	Arum	Arum maculatum	67.0	163.0	976.0
2154	https://www.sinergiawolfender.org/jlw/V102170	Arecaceae	Brahea	Brahea armata	0.0	0.0	782.0
2155	https://www.sinergiawolfender.org/jlw/V102171	Fabaceae	Coronilla	Coronilla scorpioides	56.0	183.0	59372.0
2156	https://www.sinergiawolfender.org/jlw/V102172	0	0	0	0.0	0.0	0.0
2157	https://www.sinergiawolfender.org/jlw/V102173	Rubiaceae	Galium	Galium mollugo	109.0	480.0	10467.0
2158	https://www.sinergiawolfender.org/jlw/V102174	Fabaceae	Hippocrepis	Hippocrepis comosa	0.0	32.0	59372.0
2159	https://www.sinergiawolfender.org/jlw/V102175	Brassicaceae	Lepidium	Lepidium draba	12.0	103.0	5419.0
2160	https://www.sinergiawolfender.org/jlw/V102176	Brassicaceae	Lepidium	Lepidium campestre	0.0	103.0	5419.0
2161	https://www.sinergiawolfender.org/jlw/V102177	Euphorbiaceae	Mercurialis	Mercurialis perennis	0.0	13.0	12356.0
2162	https://www.sinergiawolfender.org/jlw/V102178	Plantaginaceae	Plantago	Plantago major	220.0	1199.0	5618.0
2163	https://www.sinergiawolfender.org/jlw/V102179	Rosaceae	Sanguisorba	Sanguisorba minor	13.0	267.0	10608.0
2164	https://www.sinergiawolfender.org/jlw/V102180	Asteraceae	Tragopogon	Tragopogon pratensis	81.0	196.0	96094.0
2165	https://www.sinergiawolfender.org/jlw/V102181	Apocynaceae	Vinca	Vinca major	140.0	503.0	18617.0
2166	https://www.sinergiawolfender.org/jlw/V102182	Rosaceae	Spiraea	Spiraea prunifolia	1.0	242.0	10608.0
2167	https://www.sinergiawolfender.org/jlw/V102183	Oleaceae	Olea	Olea paniculata	2.0	893.0	3719.0
2168	https://www.sinergiawolfender.org/jlw/V102184	Plantaginaceae	Bacopa	Bacopa monnieri	139.0	301.0	5618.0
2169	https://www.sinergiawolfender.org/jlw/V102185	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	165.0	226.0	427.0
2170	https://www.sinergiawolfender.org/jlw/V102186	Solanaceae	Lycium	Lycium barbarum	45.0	105.0	13616.0
2171	https://www.sinergiawolfender.org/jlw/V102187	Boraginaceae	Lithospermum	Lithospermum erythrorhizon	221.0	247.0	1830.0
2172	https://www.sinergiawolfender.org/jlw/V102188	Rosaceae	Crataegus	Crataegus pinnatifida	106.0	550.0	10608.0
2173	https://www.sinergiawolfender.org/jlw/V102189	Iridaceae	Iris	Iris domestica	239.0	1482.0	2274.0
2174	https://www.sinergiawolfender.org/jlw/V102190	Sapindaceae	Aesculus	Aesculus chinensis	87.0	460.0	2733.0
2175	https://www.sinergiawolfender.org/jlw/V102191	Polygonaceae	Fagopyrum	Fagopyrum dibotrys	14.0	211.0	3695.0
2176	https://www.sinergiawolfender.org/jlw/V102192	Ganodermataceae	Ganoderma	Ganoderma lucidum	1838.0	3196.0	3214.0
2177	https://www.sinergiawolfender.org/jlw/V102193	Ganodermataceae	Ganoderma	Ganoderma lucidum	1838.0	3196.0	3214.0
2178	https://www.sinergiawolfender.org/jlw/V102194	Ginkgoaceae	Ginkgo	Ginkgo biloba	894.0	894.0	894.0
2179	https://www.sinergiawolfender.org/jlw/V102195	Asteraceae	Saussurea	Saussurea eriocephala	0.0	1248.0	96094.0
2180	https://www.sinergiawolfender.org/jlw/V102198	Apiaceae	Ligusticopsis	Ligusticopsis brachyloba	3.0	13.0	14930.0
2181	https://www.sinergiawolfender.org/jlw/V102199	Rosaceae	Chaenomeles	Chaenomeles speciosa	38.0	394.0	10608.0
2182	https://www.sinergiawolfender.org/jlw/V102200	Polyporaceae	Wolfiporia	Wolfiporia extensa	486.0	1040.0	2468.0
2183	https://www.sinergiawolfender.org/jlw/V102201	Rosaceae	Prunus	Prunus mume	63.0	2366.0	10608.0
2184	https://www.sinergiawolfender.org/jlw/V102202	Liliaceae	Lilium	Lilium brownii	27.0	520.0	1711.0
2185	https://www.sinergiawolfender.org/jlw/V102203	Rosaceae	Sanguisorba	Sanguisorba officinalis	179.0	267.0	10608.0
2186	https://www.sinergiawolfender.org/jlw/V102204	Magnoliaceae	Magnolia	Magnolia sp. (node not in ott3.3)	0.0	1715.0	1929.0
2187	https://www.sinergiawolfender.org/jlw/V102205	Zingiberaceae	Wurfbainia	Wurfbainia villosa	37.0	131.0	8074.0
2188	https://www.sinergiawolfender.org/jlw/V102206	Asparagaceae	Anemarrhena	Anemarrhena asphodeloides	110.0	110.0	3646.0
2189	https://www.sinergiawolfender.org/jlw/V102207	Combretaceae	Combretum	Combretum indicum	24.0	533.0	1467.0
2190	https://www.sinergiawolfender.org/jlw/V102208	Piperaceae	Piper	Piper longum	166.0	5637.0	6288.0
2191	https://www.sinergiawolfender.org/jlw/V102209	Primulaceae	Lysimachia	Lysimachia christinae	8.0	270.0	2449.0
2192	https://www.sinergiawolfender.org/jlw/V102210	Hypoxidaceae	Hypoxis	Hypoxis hemerocallidea	0.0	30.0	226.0
2193	https://www.sinergiawolfender.org/jlw/V102211	Vitaceae	Vitis	Vitis vinifera	1613.0	2091.0	2607.0
2194	https://www.sinergiawolfender.org/jlw/V102212	0	0	0	0.0	0.0	0.0
2195	https://www.sinergiawolfender.org/jlw/V102213	Ericaceae	Vaccinium	Vaccinium myrtillus	280.0	1575.0	4820.0
2196	https://www.sinergiawolfender.org/jlw/V102214	Fabaceae	Mucuna	Mucuna pruriens	17.0	98.0	59372.0
2197	https://www.sinergiawolfender.org/jlw/V102215	Rosaceae	Rosa	Rosa canina	57.0	1276.0	10608.0
2198	https://www.sinergiawolfender.org/jlw/V102216	Fabaceae	Cytisus	Cytisus purgans	0.0	306.0	59372.0
2199	https://www.sinergiawolfender.org/jlw/V102217	Fabaceae	Genista	Genista sagittalis	14.0	1056.0	59372.0
2200	https://www.sinergiawolfender.org/jlw/V102218	Amaryllidaceae	Narcissus	Narcissus poeticus	30.0	500.0	5761.0
2201	https://www.sinergiawolfender.org/jlw/V102219	Polygonaceae	Persicaria	Persicaria amphibia	27.0	1411.0	3695.0
2202	https://www.sinergiawolfender.org/jlw/V102220	Sapindaceae	Aesculus	Aesculus hippocastanum	233.0	460.0	2733.0
2203	https://www.sinergiawolfender.org/jlw/V102221	Brassicaceae	Alliaria	Alliaria petiolata	23.0	23.0	5419.0
2204	https://www.sinergiawolfender.org/jlw/V102222	Asteraceae	Arctium	Arctium lappa	212.0	230.0	96094.0
2205	https://www.sinergiawolfender.org/jlw/V102223	Papaveraceae	Chelidonium	Chelidonium majus	206.0	206.0	7473.0
2206	https://www.sinergiawolfender.org/jlw/V102224	Rosaceae	Fragaria	Fragaria vesca	15.0	39.0	10608.0
2207	https://www.sinergiawolfender.org/jlw/V102225	Fabaceae	Gleditsia	Gleditsia triacanthos	26.0	122.0	59372.0
2208	https://www.sinergiawolfender.org/jlw/V102226	Hypericaceae	Hypericum	Hypericum perforatum	826.0	3626.0	4797.0
2209	https://www.sinergiawolfender.org/jlw/V102227	Brassicaceae	Lunaria	Lunaria annua	40.0	40.0	5419.0
2210	https://www.sinergiawolfender.org/jlw/V102228	Lamiaceae	Marrubium	Marrubium vulgare	116.0	441.0	45837.0
2211	https://www.sinergiawolfender.org/jlw/V102229	Boraginaceae	Myosotis	Myosotis sylvatica	2.0	24.0	1830.0
2212	https://www.sinergiawolfender.org/jlw/V102230	Poaceae	Phyllostachys	Phyllostachys sp. (node not in ott3.3)	0.0	74.0	4877.0
2213	https://www.sinergiawolfender.org/jlw/V102231	Plantaginaceae	Plantago	Plantago lanceolata	96.0	1199.0	5618.0
