	pfcode	family_desc	genus_desc	species_desc	Reported_comp_Species	Reported_comp_Genus	Reported_comp_Family	LC
11474	https://www.sinergiawolfender.org/jlw/V111628	Plantaginaceae	Bacopa	Bacopa floribunda	0.0	301.0	5618.0	0.85754
11475	https://www.sinergiawolfender.org/jlw/V111629	Poaceae	Bambusa	Bambusa pallida	0.0	76.0	4877.0	0.89486
11476	https://www.sinergiawolfender.org/jlw/V111630	Poaceae	Bambusa	Bambusa pallida	0.0	76.0	4877.0	0.89486
11477	https://www.sinergiawolfender.org/jlw/V111631	Poaceae	Bambusa	Bambusa pallida	0.0	76.0	4877.0	0.89486
11478	https://www.sinergiawolfender.org/jlw/V111632	Anacardiaceae	Bouea	Bouea oppositifolia	0.0	0.0	1938.0	0.96124
11479	https://www.sinergiawolfender.org/jlw/V111633	Anacardiaceae	Bouea	Bouea oppositifolia	0.0	0.0	1938.0	0.96124
11480	https://www.sinergiawolfender.org/jlw/V111634	Anacardiaceae	Bouea	Bouea oppositifolia	0.0	0.0	1938.0	0.96124
11481	https://www.sinergiawolfender.org/jlw/V111635	Rubiaceae	Catunaregam	Catunaregam spinosa	68.0	104.0	10467.0	0.74626
11482	https://www.sinergiawolfender.org/jlw/V111636	Rubiaceae	Catunaregam	Catunaregam spinosa	68.0	104.0	10467.0	0.74626
11483	https://www.sinergiawolfender.org/jlw/V111637	Rubiaceae	Catunaregam	Catunaregam spinosa	68.0	104.0	10467.0	0.74626
11484	https://www.sinergiawolfender.org/jlw/V111638	Zingiberaceae	Globba	Globba winitii	0.0	6.0	8074.0	0.83792
11485	https://www.sinergiawolfender.org/jlw/V111639	Vitaceae	Cissus	Cissus subtetragona	0.0	338.0	2607.0	0.91406
11486	https://www.sinergiawolfender.org/jlw/V111640	Vitaceae	Cissus	Cissus subtetragona	0.0	338.0	2607.0	0.91406
11487	https://www.sinergiawolfender.org/jlw/V111641	Vitaceae	Cissus	Cissus subtetragona	0.0	338.0	2607.0	0.91406
11488	https://www.sinergiawolfender.org/jlw/V111642	Cucurbitaceae	Citrullus	Citrullus lanatus	96.0	215.0	3663.0	0.85724
11489	https://www.sinergiawolfender.org/jlw/V111643	Cucurbitaceae	Citrullus	Citrullus lanatus	96.0	215.0	3663.0	0.85724
11490	https://www.sinergiawolfender.org/jlw/V111644	Malvaceae	Hibiscus	Hibiscus grewiifolius	0.0	545.0	3518.0	0.87514
11491	https://www.sinergiawolfender.org/jlw/V111645	Malvaceae	Hibiscus	Hibiscus grewiifolius	0.0	545.0	3518.0	0.87514
11492	https://www.sinergiawolfender.org/jlw/V111646	Malvaceae	Hibiscus	Hibiscus grewiifolius	0.0	545.0	3518.0	0.87514
11493	https://www.sinergiawolfender.org/jlw/V111647	Sapindaceae	Lepisanthes	Lepisanthes rubiginosa	20.0	21.0	2733.0	0.93324
11494	https://www.sinergiawolfender.org/jlw/V111648	Sapindaceae	Lepisanthes	Lepisanthes rubiginosa	20.0	21.0	2733.0	0.93324
11495	https://www.sinergiawolfender.org/jlw/V111649	Sapindaceae	Lepisanthes	Lepisanthes rubiginosa	20.0	21.0	2733.0	0.93324
11496	https://www.sinergiawolfender.org/jlw/V111650	Phyllanthaceae	Phyllanthus	Phyllanthus amarus	71.0	1043.0	2089.0	0.81842
11497	https://www.sinergiawolfender.org/jlw/V111653	Fabaceae	Phyllodium	Phyllodium longipes	0.0	40.0	59372.0	-0.19144000000000005
11498	https://www.sinergiawolfender.org/jlw/V111654	Fabaceae	Phyllodium	Phyllodium longipes	0.0	40.0	59372.0	-0.19144000000000005
11499	https://www.sinergiawolfender.org/jlw/V111655	Fabaceae	Phyllodium	Phyllodium longipes	0.0	40.0	59372.0	-0.19144000000000005
11500	https://www.sinergiawolfender.org/jlw/V111656	Lamiaceae	Premna	Premna chevalieri	0.0	377.0	45837.0	0.045560000000000045
11501	https://www.sinergiawolfender.org/jlw/V111657	Lamiaceae	Premna	Premna chevalieri	0.0	377.0	45837.0	0.045560000000000045
11502	https://www.sinergiawolfender.org/jlw/V111658	Lamiaceae	Premna	Premna chevalieri	0.0	377.0	45837.0	0.045560000000000045
11503	https://www.sinergiawolfender.org/jlw/V111659	Annonaceae	Uvaria	Uvaria grandiflora	69.0	859.0	9106.0	0.6974800000000001
11504	https://www.sinergiawolfender.org/jlw/V111660	Annonaceae	Uvaria	Uvaria grandiflora	69.0	859.0	9106.0	0.6974800000000001
11505	https://www.sinergiawolfender.org/jlw/V111661	Annonaceae	Uvaria	Uvaria grandiflora	69.0	859.0	9106.0	0.6974800000000001
11506	https://www.sinergiawolfender.org/jlw/V111662	Phyllanthaceae	Antidesma	Antidesma sp. (node not in ott3.3)	0.0	87.0	2089.0	0.9495199999999999
11507	https://www.sinergiawolfender.org/jlw/V111663	Phyllanthaceae	Antidesma	Antidesma sp. (node not in ott3.3)	0.0	87.0	2089.0	0.9495199999999999
11508	https://www.sinergiawolfender.org/jlw/V111664	Phyllanthaceae	Antidesma	Antidesma sp. (node not in ott3.3)	0.0	87.0	2089.0	0.9495199999999999
11509	https://www.sinergiawolfender.org/jlw/V111665	Lythraceae	Lagerstroemia	Lagerstroemia tomentosa	0.0	141.0	1293.0	0.96004
11510	https://www.sinergiawolfender.org/jlw/V111666	Lythraceae	Lagerstroemia	Lagerstroemia tomentosa	0.0	141.0	1293.0	0.96004
11511	https://www.sinergiawolfender.org/jlw/V111667	Lythraceae	Lagerstroemia	Lagerstroemia tomentosa	0.0	141.0	1293.0	0.96004
11512	https://www.sinergiawolfender.org/jlw/V111668	Hypericaceae	Cratoxylum	Cratoxylum cochinchinense	307.0	541.0	4797.0	0.69646
11513	https://www.sinergiawolfender.org/jlw/V111669	Hypericaceae	Cratoxylum	Cratoxylum cochinchinense	307.0	541.0	4797.0	0.69646
11514	https://www.sinergiawolfender.org/jlw/V111670	Hypericaceae	Cratoxylum	Cratoxylum cochinchinense	307.0	541.0	4797.0	0.69646
11515	https://www.sinergiawolfender.org/jlw/V111671	Meliaceae	Walsura	Walsura trichostemon	0.0	110.0	9000.0	0.8089999999999999
11516	https://www.sinergiawolfender.org/jlw/V111672	Meliaceae	Walsura	Walsura trichostemon	0.0	110.0	9000.0	0.8089999999999999
11517	https://www.sinergiawolfender.org/jlw/V111673	Lythraceae	Lagerstroemia	Lagerstroemia duperreana	0.0	141.0	1293.0	0.96004
11518	https://www.sinergiawolfender.org/jlw/V111674	Lythraceae	Lagerstroemia	Lagerstroemia duperreana	0.0	141.0	1293.0	0.96004
11519	https://www.sinergiawolfender.org/jlw/V111675	Lythraceae	Lagerstroemia	Lagerstroemia duperreana	0.0	141.0	1293.0	0.96004
11520	https://www.sinergiawolfender.org/jlw/V111676	Lamiaceae	Callicarpa	Callicarpa candicans	0.0	301.0	45837.0	0.053159999999999985
11521	https://www.sinergiawolfender.org/jlw/V111677	Lamiaceae	Callicarpa	Callicarpa candicans	0.0	301.0	45837.0	0.053159999999999985
11522	https://www.sinergiawolfender.org/jlw/V111678	Lamiaceae	Callicarpa	Callicarpa candicans	0.0	301.0	45837.0	0.053159999999999985
11523	https://www.sinergiawolfender.org/jlw/V111679	Musaceae	Musa	Musa ornata	0.0	50.0	54.0	0.99392
11524	https://www.sinergiawolfender.org/jlw/V111680	Musaceae	Musa	Musa ornata	0.0	50.0	54.0	0.99392
11525	https://www.sinergiawolfender.org/jlw/V111681	Musaceae	Musa	Musa ornata	0.0	50.0	54.0	0.99392
11526	https://www.sinergiawolfender.org/jlw/V111682	Araceae	Epipremnum	Epipremnum giganteum	0.0	44.0	976.0	0.9760800000000001
11527	https://www.sinergiawolfender.org/jlw/V111683	Araceae	Epipremnum	Epipremnum giganteum	0.0	44.0	976.0	0.9760800000000001
11528	https://www.sinergiawolfender.org/jlw/V111684	Araceae	Epipremnum	Epipremnum giganteum	0.0	44.0	976.0	0.9760800000000001
11529	https://www.sinergiawolfender.org/jlw/V111685	Acanthaceae	Justicia	Justicia adhatoda	76.0	513.0	1998.0	0.87074
11530	https://www.sinergiawolfender.org/jlw/V111686	Acanthaceae	Justicia	Justicia adhatoda	76.0	513.0	1998.0	0.87074
11531	https://www.sinergiawolfender.org/jlw/V111687	Fabaceae	Millettia	Millettia leptobotrya	0.0	664.0	59372.0	-0.25384000000000007
11532	https://www.sinergiawolfender.org/jlw/V111688	Fabaceae	Millettia	Millettia leptobotrya	0.0	664.0	59372.0	-0.25384000000000007
11533	https://www.sinergiawolfender.org/jlw/V111690	Zingiberaceae	Zingiber	Zingiber ottensii	58.0	1481.0	8074.0	0.6614199999999999
11534	https://www.sinergiawolfender.org/jlw/V111691	Rutaceae	Zanthoxylum	Zanthoxylum acanthopodium	12.0	3320.0	21824.0	0.22551999999999994
11535	https://www.sinergiawolfender.org/jlw/V111692	Rutaceae	Zanthoxylum	Zanthoxylum acanthopodium	12.0	3320.0	21824.0	0.22551999999999994
11536	https://www.sinergiawolfender.org/jlw/V111693	Lamiaceae	Clerodendrum	Clerodendrum colebrookianum	18.0	468.0	45837.0	0.02746000000000004
11537	https://www.sinergiawolfender.org/jlw/V111694	Lamiaceae	Clerodendrum	Clerodendrum colebrookianum	18.0	468.0	45837.0	0.02746000000000004
11538	https://www.sinergiawolfender.org/jlw/V111695	Clusiaceae	Garcinia	Garcinia lanceifolia	0.0	4035.0	4600.0	0.5045000000000001
11539	https://www.sinergiawolfender.org/jlw/V111696	Fagaceae	Quercus	Quercus lineata	0.0	1193.0	1732.0	0.84606
11540	https://www.sinergiawolfender.org/jlw/V111697	Fagaceae	Quercus	Quercus lineata	0.0	1193.0	1732.0	0.84606
11541	https://www.sinergiawolfender.org/jlw/V111698	Fagaceae	Quercus	Quercus lineata	0.0	1193.0	1732.0	0.84606
11542	https://www.sinergiawolfender.org/jlw/V111699	Lamiaceae	Clerodendrum	Clerodendrum indicum	29.0	468.0	45837.0	0.02196000000000009
11543	https://www.sinergiawolfender.org/jlw/V111700	Lamiaceae	Clerodendrum	Clerodendrum indicum	29.0	468.0	45837.0	0.02196000000000009
11544	https://www.sinergiawolfender.org/jlw/V111701	Fagaceae	Lithocarpus	Lithocarpus dinhensis	0.0	39.0	1732.0	0.96146
11545	https://www.sinergiawolfender.org/jlw/V111702	Fagaceae	Lithocarpus	Lithocarpus dinhensis	0.0	39.0	1732.0	0.96146
11546	https://www.sinergiawolfender.org/jlw/V111703	Fagaceae	Lithocarpus	Lithocarpus dinhensis	0.0	39.0	1732.0	0.96146
11547	https://www.sinergiawolfender.org/jlw/V111704	Ebenaceae	Diospyros	Diospyros filipendula	0.0	2919.0	3049.0	0.6471199999999999
11548	https://www.sinergiawolfender.org/jlw/V111705	Ebenaceae	Diospyros	Diospyros filipendula	0.0	2919.0	3049.0	0.6471199999999999
11549	https://www.sinergiawolfender.org/jlw/V111706	Ebenaceae	Diospyros	Diospyros filipendula	0.0	2919.0	3049.0	0.6471199999999999
11550	https://www.sinergiawolfender.org/jlw/V111707	Asteraceae	Glebionis	Glebionis coronaria	100.0	202.0	96094.0	-0.9920800000000001
11551	https://www.sinergiawolfender.org/jlw/V111708	Lamiaceae	Callicarpa	Callicarpa arborea	3.0	301.0	45837.0	0.05166000000000004
11552	https://www.sinergiawolfender.org/jlw/V111709	Lamiaceae	Callicarpa	Callicarpa arborea	3.0	301.0	45837.0	0.05166000000000004
11553	https://www.sinergiawolfender.org/jlw/V111710	Lamiaceae	Callicarpa	Callicarpa arborea	3.0	301.0	45837.0	0.05166000000000004
11554	https://www.sinergiawolfender.org/jlw/V111711	Fabaceae	Crotalaria	Crotalaria alata	0.0	675.0	59372.0	-0.25494000000000006
11555	https://www.sinergiawolfender.org/jlw/V111712	Combretaceae	Combretum	Combretum pilosum	0.0	533.0	1467.0	0.91736
11556	https://www.sinergiawolfender.org/jlw/V111713	Clusiaceae	Garcinia	Garcinia lanceifolia	0.0	4035.0	4600.0	0.5045000000000001
11557	https://www.sinergiawolfender.org/jlw/V111714	Clusiaceae	Garcinia	Garcinia lanceifolia	0.0	4035.0	4600.0	0.5045000000000001
11558	https://www.sinergiawolfender.org/jlw/V111715	Acanthaceae	Justicia	Justicia adhatoda	76.0	513.0	1998.0	0.87074
11559	https://www.sinergiawolfender.org/jlw/V111716	Lamiaceae	Clerodendrum	Clerodendrum colebrookianum	18.0	468.0	45837.0	0.02746000000000004
11560	https://www.sinergiawolfender.org/jlw/V111717	Fagaceae	Castanopsis	Castanopsis piriformis	0.0	246.0	1732.0	0.94076
11561	https://www.sinergiawolfender.org/jlw/V111719	Sapindaceae	Allophylus	Allophylus cobbe	0.0	25.0	2733.0	0.94284
11562	https://www.sinergiawolfender.org/jlw/V111720	Sapindaceae	Allophylus	Allophylus cobbe	0.0	25.0	2733.0	0.94284
11563	https://www.sinergiawolfender.org/jlw/V111721	Fabaceae	Pithecellobium	Pithecellobium clypearia	13.0	70.0	59372.0	-0.20094
11564	https://www.sinergiawolfender.org/jlw/V111722	Fabaceae	Pithecellobium	Pithecellobium clypearia	13.0	70.0	59372.0	-0.20094
11565	https://www.sinergiawolfender.org/jlw/V111723	Fabaceae	Pithecellobium	Pithecellobium clypearia	13.0	70.0	59372.0	-0.20094
11566	https://www.sinergiawolfender.org/jlw/V111724	Cleomaceae	Corynandra	Corynandra chelidonii	2.0	90.0	653.0	0.97694
11567	https://www.sinergiawolfender.org/jlw/V111725	Cleomaceae	Corynandra	Corynandra chelidonii	2.0	90.0	653.0	0.97694
11568	https://www.sinergiawolfender.org/jlw/V111726	Convolvulaceae	Rivea	Rivea clarkeana	0.0	0.0	2334.0	0.95332
11569	https://www.sinergiawolfender.org/jlw/V111727	Convolvulaceae	Rivea	Rivea clarkeana	0.0	0.0	2334.0	0.95332
11570	https://www.sinergiawolfender.org/jlw/V111728	Convolvulaceae	Rivea	Rivea clarkeana	0.0	0.0	2334.0	0.95332
11571	https://www.sinergiawolfender.org/jlw/V111729	Malvaceae	Helicteres	Helicteres hirsuta	2.0	135.0	3518.0	0.9151400000000001
11572	https://www.sinergiawolfender.org/jlw/V111730	Malvaceae	Helicteres	Helicteres hirsuta	2.0	135.0	3518.0	0.9151400000000001
11573	https://www.sinergiawolfender.org/jlw/V111731	Blechnaceae	Blechnopsis	Blechnopsis orientalis	3.0	3.0	229.0	0.9936200000000001
11574	https://www.sinergiawolfender.org/jlw/V111732	Lamiaceae	Callicarpa	Callicarpa formosana	1.0	301.0	45837.0	0.05266000000000004
11575	https://www.sinergiawolfender.org/jlw/V111733	Lamiaceae	Callicarpa	Callicarpa formosana	1.0	301.0	45837.0	0.05266000000000004
11576	https://www.sinergiawolfender.org/jlw/V111734	Lamiaceae	Callicarpa	Callicarpa formosana	1.0	301.0	45837.0	0.05266000000000004
11577	https://www.sinergiawolfender.org/jlw/V111735	Lamiaceae	Callicarpa	Callicarpa formosana	1.0	301.0	45837.0	0.05266000000000004
11578	https://www.sinergiawolfender.org/jlw/V111736	Lamiaceae	Callicarpa	Callicarpa nudiflora	8.0	301.0	45837.0	0.04915999999999998
11579	https://www.sinergiawolfender.org/jlw/V111737	Apocynaceae	Cynanchum	Cynanchum auriculatum	21.0	428.0	18617.0	0.5743600000000001
11580	https://www.sinergiawolfender.org/jlw/V111738	Ranunculaceae	Delphinium	Delphinium yunnanense	24.0	2322.0	13322.0	0.48936
11581	https://www.sinergiawolfender.org/jlw/V111739	Fabaceae	Desmodium	Desmodium heterocarpon	0.0	318.0	59372.0	-0.2192400000000001
11582	https://www.sinergiawolfender.org/jlw/V111740	Fabaceae	Desmodium	Desmodium heterocarpon	0.0	318.0	59372.0	-0.2192400000000001
11583	https://www.sinergiawolfender.org/jlw/V111741	Fabaceae	Desmodium	Desmodium heterocarpon	0.0	318.0	59372.0	-0.2192400000000001
11584	https://www.sinergiawolfender.org/jlw/V111742	Fabaceae	Desmodium	Desmodium microphyllum	0.0	318.0	59372.0	-0.2192400000000001
11585	https://www.sinergiawolfender.org/jlw/V111743	Rutaceae	Tetradium	Tetradium glabrifolium	144.0	349.0	21824.0	0.45662
11586	https://www.sinergiawolfender.org/jlw/V111744	Rutaceae	Tetradium	Tetradium glabrifolium	144.0	349.0	21824.0	0.45662
11587	https://www.sinergiawolfender.org/jlw/V111745	Rutaceae	Tetradium	Tetradium glabrifolium	144.0	349.0	21824.0	0.45662
11588	https://www.sinergiawolfender.org/jlw/V111746	Gentianaceae	Gentiana	Gentiana napulifera	0.0	1177.0	3551.0	0.81128
11589	https://www.sinergiawolfender.org/jlw/V111747	Geraniaceae	Geranium	Geranium nepalense	0.0	333.0	996.0	0.94678
11590	https://www.sinergiawolfender.org/jlw/V111748	Lamiaceae	Mesosphaerum	Mesosphaerum suaveolens	158.0	327.0	45837.0	-0.02843999999999991
11591	https://www.sinergiawolfender.org/jlw/V111749	Balsaminaceae	Impatiens	Impatiens balsamina	101.0	180.0	180.0	0.9279
11592	https://www.sinergiawolfender.org/jlw/V111750	Balsaminaceae	Impatiens	Impatiens balsamina	101.0	180.0	180.0	0.9279
11593	https://www.sinergiawolfender.org/jlw/V111751	Balsaminaceae	Impatiens	Impatiens balsamina	101.0	180.0	180.0	0.9279
11594	https://www.sinergiawolfender.org/jlw/V111752	Balsaminaceae	Impatiens	Impatiens chinensis	0.0	180.0	180.0	0.9783999999999999
11595	https://www.sinergiawolfender.org/jlw/V111753	Asteraceae	Aster	Aster indicus	40.0	1318.0	96094.0	-1.07368
11596	https://www.sinergiawolfender.org/jlw/V111754	Asteraceae	Aster	Aster indicus	40.0	1318.0	96094.0	-1.07368
11597	https://www.sinergiawolfender.org/jlw/V111755	Asteraceae	Aster	Aster indicus	40.0	1318.0	96094.0	-1.07368
11598	https://www.sinergiawolfender.org/jlw/V111756	Nyctaginaceae	Mirabilis	Mirabilis jalapa	48.0	91.0	245.0	0.962
11599	https://www.sinergiawolfender.org/jlw/V111757	Nyctaginaceae	Mirabilis	Mirabilis jalapa	48.0	91.0	245.0	0.962
11600	https://www.sinergiawolfender.org/jlw/V111758	Nyctaginaceae	Mirabilis	Mirabilis jalapa	48.0	91.0	245.0	0.962
11601	https://www.sinergiawolfender.org/jlw/V111759	Rubiaceae	Paederia	Paederia pertomentosa	0.0	178.0	10467.0	0.77286
11602	https://www.sinergiawolfender.org/jlw/V111760	Phyllanthaceae	Phyllanthus	Phyllanthus emblica	269.0	1043.0	2089.0	0.7194199999999998
11603	https://www.sinergiawolfender.org/jlw/V111761	Phyllanthaceae	Phyllanthus	Phyllanthus emblica	269.0	1043.0	2089.0	0.7194199999999998
11604	https://www.sinergiawolfender.org/jlw/V111762	Phyllanthaceae	Phyllanthus	Phyllanthus emblica	269.0	1043.0	2089.0	0.7194199999999998
11605	https://www.sinergiawolfender.org/jlw/V111763	Poaceae	Phyllostachys	Phyllostachys nigra	17.0	74.0	4877.0	0.8865600000000001
11606	https://www.sinergiawolfender.org/jlw/V111764	Piperaceae	Piper	Piper hainanense	0.0	5637.0	6288.0	0.31054000000000004
11607	https://www.sinergiawolfender.org/jlw/V111765	Polygonaceae	Persicaria	Persicaria perfoliata	33.0	1411.0	3695.0	0.7685000000000001
11608	https://www.sinergiawolfender.org/jlw/V111766	Malvaceae	Pterospermum	Pterospermum heterophyllum	0.0	17.0	3518.0	0.92794
11609	https://www.sinergiawolfender.org/jlw/V111767	Malvaceae	Pterospermum	Pterospermum heterophyllum	0.0	17.0	3518.0	0.92794
11610	https://www.sinergiawolfender.org/jlw/V111768	Buxaceae	Sarcococca	Sarcococca ruscifolia	10.0	247.0	1029.0	0.9497199999999999
11611	https://www.sinergiawolfender.org/jlw/V111769	Menispermaceae	Stephania	Stephania sinica	24.0	2124.0	4695.0	0.6817
11612	https://www.sinergiawolfender.org/jlw/V111770	Fabaceae	Uraria	Uraria lagopodoides	0.0	15.0	59372.0	-0.18894
11613	https://www.sinergiawolfender.org/jlw/V111771	Fabaceae	Uraria	Uraria lagopodoides	0.0	15.0	59372.0	-0.18894
11614	https://www.sinergiawolfender.org/jlw/V111772	Fabaceae	Uraria	Uraria lagopodoides	0.0	15.0	59372.0	-0.18894
11615	https://www.sinergiawolfender.org/jlw/V111773	Apocynaceae	Urceola	Urceola sp. (node not in ott3.3)	0.0	23.0	18617.0	0.62536
11616	https://www.sinergiawolfender.org/jlw/V111774	Apocynaceae	Urceola	Urceola sp. (node not in ott3.3)	0.0	23.0	18617.0	0.62536
11617	https://www.sinergiawolfender.org/jlw/V111775	Apocynaceae	Urceola	Urceola sp. (node not in ott3.3)	0.0	23.0	18617.0	0.62536
11618	https://www.sinergiawolfender.org/jlw/V111776	Salicaceae	Carrierea	Carrierea calycina	0.0	0.0	2946.0	0.94108
11619	https://www.sinergiawolfender.org/jlw/V111777	Salicaceae	Carrierea	Carrierea calycina	0.0	0.0	2946.0	0.94108
11620	https://www.sinergiawolfender.org/jlw/V111778	Salicaceae	Carrierea	Carrierea calycina	0.0	0.0	2946.0	0.94108
11621	https://www.sinergiawolfender.org/jlw/V111779	Simaroubaceae	Ailanthus	Ailanthus altissima	321.0	464.0	3260.0	0.7279
11622	https://www.sinergiawolfender.org/jlw/V111780	Simaroubaceae	Ailanthus	Ailanthus altissima	321.0	464.0	3260.0	0.7279
11623	https://www.sinergiawolfender.org/jlw/V111781	Asteraceae	Ainsliaea	Ainsliaea fragrans	24.0	70.0	96094.0	-0.94088
11624	https://www.sinergiawolfender.org/jlw/V111782	Moraceae	Artocarpus	Artocarpus nanchuanensis	0.0	1512.0	6850.0	0.7118
11625	https://www.sinergiawolfender.org/jlw/V111783	Moraceae	Artocarpus	Artocarpus nanchuanensis	0.0	1512.0	6850.0	0.7118
11626	https://www.sinergiawolfender.org/jlw/V111784	Moraceae	Artocarpus	Artocarpus nanchuanensis	0.0	1512.0	6850.0	0.7118
11627	https://www.sinergiawolfender.org/jlw/V111785	Betulaceae	Carpinus	Carpinus polyneura	0.0	50.0	2308.0	0.94884
11628	https://www.sinergiawolfender.org/jlw/V111786	Betulaceae	Carpinus	Carpinus polyneura	0.0	50.0	2308.0	0.94884
11629	https://www.sinergiawolfender.org/jlw/V111787	Betulaceae	Carpinus	Carpinus polyneura	0.0	50.0	2308.0	0.94884
11630	https://www.sinergiawolfender.org/jlw/V111788	Betulaceae	Carpinus	Carpinus polyneura	0.0	50.0	2308.0	0.94884
11631	https://www.sinergiawolfender.org/jlw/V111789	Fabaceae	Cercis	Cercis racemosa	0.0	7.0	59372.0	-0.18814000000000008
11632	https://www.sinergiawolfender.org/jlw/V111790	Fabaceae	Cercis	Cercis racemosa	0.0	7.0	59372.0	-0.18814000000000008
11633	https://www.sinergiawolfender.org/jlw/V111791	Fabaceae	Cercis	Cercis racemosa	0.0	7.0	59372.0	-0.18814000000000008
11634	https://www.sinergiawolfender.org/jlw/V111792	Hydrangeaceae	Hydrangea	Hydrangea febrifuga	32.0	473.0	533.0	0.92604
11635	https://www.sinergiawolfender.org/jlw/V111793	Celastraceae	Euonymus	Euonymus myrianthus	0.0	440.0	6064.0	0.8347199999999999
11636	https://www.sinergiawolfender.org/jlw/V111794	Celastraceae	Euonymus	Euonymus myrianthus	0.0	440.0	6064.0	0.8347199999999999
11637	https://www.sinergiawolfender.org/jlw/V111795	Celastraceae	Euonymus	Euonymus myrianthus	0.0	440.0	6064.0	0.8347199999999999
11638	https://www.sinergiawolfender.org/jlw/V111796	Moraceae	Ficus	Ficus tsiangii	0.0	895.0	6850.0	0.7735
11639	https://www.sinergiawolfender.org/jlw/V111797	Moraceae	Ficus	Ficus tsiangii	0.0	895.0	6850.0	0.7735
11640	https://www.sinergiawolfender.org/jlw/V111798	Moraceae	Ficus	Ficus tsiangii	0.0	895.0	6850.0	0.7735
11641	https://www.sinergiawolfender.org/jlw/V111799	Moraceae	Ficus	Ficus tsiangii	0.0	895.0	6850.0	0.7735
11642	https://www.sinergiawolfender.org/jlw/V111800	Moraceae	Ficus	Ficus tsiangii	0.0	895.0	6850.0	0.7735
11643	https://www.sinergiawolfender.org/jlw/V111801	Phyllanthaceae	Flueggea	Flueggea suffruticosa	30.0	107.0	2089.0	0.9325199999999999
11644	https://www.sinergiawolfender.org/jlw/V111802	Phyllanthaceae	Flueggea	Flueggea suffruticosa	30.0	107.0	2089.0	0.9325199999999999
11645	https://www.sinergiawolfender.org/jlw/V111803	Oleaceae	Fraxinus	Fraxinus retusa	0.0	717.0	3719.0	0.85392
11646	https://www.sinergiawolfender.org/jlw/V111804	Oleaceae	Fraxinus	Fraxinus retusa	0.0	717.0	3719.0	0.85392
11647	https://www.sinergiawolfender.org/jlw/V111805	Oleaceae	Fraxinus	Fraxinus retusa	0.0	717.0	3719.0	0.85392
11648	https://www.sinergiawolfender.org/jlw/V111806	Cucurbitaceae	Gynostemma	Gynostemma pubescens	0.0	374.0	3663.0	0.88934
11649	https://www.sinergiawolfender.org/jlw/V111807	Cucurbitaceae	Gynostemma	Gynostemma pubescens	0.0	374.0	3663.0	0.88934
11650	https://www.sinergiawolfender.org/jlw/V111808	Malvaceae	Hibiscus	Hibiscus mutabilis	17.0	545.0	3518.0	0.8666400000000001
11651	https://www.sinergiawolfender.org/jlw/V111809	Lauraceae	Lindera	Lindera megaphylla	18.0	716.0	7451.0	0.77038
11652	https://www.sinergiawolfender.org/jlw/V111810	Lauraceae	Lindera	Lindera megaphylla	18.0	716.0	7451.0	0.77038
11653	https://www.sinergiawolfender.org/jlw/V111811	Lauraceae	Lindera	Lindera megaphylla	18.0	716.0	7451.0	0.77038
11654	https://www.sinergiawolfender.org/jlw/V111812	Lauraceae	Lindera	Lindera megaphylla	18.0	716.0	7451.0	0.77038
11655	https://www.sinergiawolfender.org/jlw/V111813	Moraceae	Maclura	Maclura cochinchinensis	162.0	1029.0	6850.0	0.6791
11656	https://www.sinergiawolfender.org/jlw/V111814	Moraceae	Maclura	Maclura cochinchinensis	162.0	1029.0	6850.0	0.6791
11657	https://www.sinergiawolfender.org/jlw/V111815	Magnoliaceae	Magnolia	Magnolia officinalis	147.0	1715.0	1929.0	0.7164200000000001
11658	https://www.sinergiawolfender.org/jlw/V111816	Magnoliaceae	Magnolia	Magnolia officinalis	147.0	1715.0	1929.0	0.7164200000000001
11659	https://www.sinergiawolfender.org/jlw/V111817	Paeoniaceae	Paeonia	Paeonia suffruticosa	271.0	1058.0	1058.0	0.7375400000000001
11660	https://www.sinergiawolfender.org/jlw/V111818	Paeoniaceae	Paeonia	Paeonia suffruticosa	271.0	1058.0	1058.0	0.7375400000000001
11661	https://www.sinergiawolfender.org/jlw/V111819	Paeoniaceae	Paeonia	Paeonia suffruticosa	271.0	1058.0	1058.0	0.7375400000000001
11662	https://www.sinergiawolfender.org/jlw/V111820	Rosaceae	Stranvaesia	Stranvaesia davidiana	0.0	0.0	10608.0	0.78784
11663	https://www.sinergiawolfender.org/jlw/V111821	Rosaceae	Prunus	Prunus davidiana	42.0	2366.0	10608.0	0.5302399999999999
11664	https://www.sinergiawolfender.org/jlw/V111822	Sabiaceae	Sabia	Sabia schumanniana	0.0	57.0	84.0	0.99262
11665	https://www.sinergiawolfender.org/jlw/V111823	Sabiaceae	Sabia	Sabia schumanniana	0.0	57.0	84.0	0.99262
11666	https://www.sinergiawolfender.org/jlw/V111824	Salicaceae	Salix	Salix rosthornii	0.0	909.0	2946.0	0.85018
11667	https://www.sinergiawolfender.org/jlw/V111825	Salicaceae	Salix	Salix rosthornii	0.0	909.0	2946.0	0.85018
11668	https://www.sinergiawolfender.org/jlw/V111826	Salicaceae	Salix	Salix rosthornii	0.0	909.0	2946.0	0.85018
11669	https://www.sinergiawolfender.org/jlw/V111827	Lardizabalaceae	Sargentodoxa	Sargentodoxa cuneata	65.0	65.0	520.0	0.9506000000000001
